pointing_id,beam_id,beam_name,source_name,ra,dec,gl,gb,mjd_start,utc_start,f0_user,f0_opt,f0_opt_err,f1_user,f1_opt,f1_opt_err,acc_user,acc_opt,acc_opt_err,dm_user,dm_opt,dm_opt_err,sn_fft,sn_fold,pepoch,maxdm_ymw16,dist_ymw16,pics_trapum_ter5,pics_palfa,pics_meerkat_l_sband_combined_best_recall,pics_palfa_meerkat_l_sband_best_fscore,png_path,metafile_path,filterbank_path,candidate_tarball_path
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4260961847,2020-11-05T10:13:34,  2.779686431,  2.777937211,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000367,  0.000000000, 77.000000000, 13.187342199,  0.000000000,  1.370121837, 47.200000000,59158.4260961847,  0.000000000,  0.000000000,0.079386,0.003304,0.008557,0.006374,plots/raw_fold_NGC6397_20201105_cfbf00000_full_ck00_DM77.00_z200_ACCEL_Cand_2.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.5719273955,2020-11-05T13:43:34, 18.753133168, 18.512416846,  0.000000000, -0.000009076, -0.000000000,  0.000000000,-145.098681082, -0.000916917,  0.000000000, 69.300000000, 31.590877178,  0.000000000,  2.755196571,  5.600000000,59158.5719273955,  0.000000000,  0.000000000,0.007497,0.012854,0.006205,0.005795,plots/raw_fold_NGC6397_20201105_cfbf00000_15m_ck14_DM69.30_z200_ACCEL_Cand_18.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.5302613353,2020-11-05T12:43:34, 42.938780825, 42.571404726,  0.000000000, -0.000007355, -0.000000000,  0.000000000,-51.352011220, -0.000006373,  0.000000000, 70.750000000, 50.972530005,  0.000000000,  0.800222635,  5.200000000,59158.5302613353,  0.000000000,  0.000000000,0.029946,0.003356,0.002780,0.003852,plots/raw_fold_NGC6397_20201105_cfbf00000_15m_ck10_DM70.75_z200_ACCEL_Cand_6.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.5087328784,2020-11-05T12:12:34,  4.401012051,  4.398954404,  0.000000000, -0.000000132, -0.000000000,  0.000000000, -9.024025489, -0.000000417,  0.000000000, 74.700000000, 95.251951338,  0.000000000,  1.083241701,  5.300000000,59158.5087328784,  0.000000000,  0.000000000,0.008317,0.000616,0.005566,0.003397,plots/raw_fold_NGC6397_20201105_cfbf00000_119m_ck01_DM74.70_z200_ACCEL_Cand_29.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4260961847,2020-11-05T10:13:34,  8.392271239,  8.333800148,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000004035,  0.000000000, 71.600000000, 81.809929531,  0.000000000,  2.045889378, 11.100000000,59158.4260961847,  0.000000000,  0.000000000,0.008010,0.002385,0.005264,0.016709,plots/raw_fold_NGC6397_20201105_cfbf00000_15m_ck00_DM71.60_z200_ACCEL_Cand_3.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.5080395783,2020-11-05T12:11:34, 14.577302029, 14.581788884,  0.000000000,  0.000000678, -0.000000000,  0.000000000, 13.951961297, -0.000000711,  0.000000000, 68.300000000, 90.422406216,  0.000000000,  2.661102295,  5.400000000,59158.5080395783,  0.000000000,  0.000000000,0.008907,0.001099,0.004890,0.001442,plots/raw_fold_NGC6397_20201105_cfbf00000_59m_ck02_DM68.30_z200_ACCEL_Cand_25.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4260961847,2020-11-05T10:13:34,  1.389330145,  1.388973410,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000663,  0.000000000, 76.800000000, 10.210012610,  0.000000000,  1.768215775, 33.900000000,59158.4260961847,  0.000000000,  0.000000000,0.151544,0.008442,0.002813,0.001753,plots/raw_fold_NGC6397_20201105_cfbf00000_119m_ck00_DM76.80_z200_ACCEL_Cand_6.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4677622450,2020-11-05T11:13:34,207.223182703,205.752119948,  0.000000000, -0.000009389,  0.000000000,  0.000000000,-13.583829430,  0.000000344,  0.000000000, 73.350000000, 73.185890438,  0.000000000,  1.971275687,  6.400000000,59158.4677622450,  0.000000000,  0.000000000,0.007026,0.003090,0.015954,0.009893,plots/raw_fold_NGC6397_20201105_cfbf00000_15m_ck04_DM73.35_z200_ACCEL_Cand_4.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4365126998,2020-11-05T10:28:34, 78.074038925, 77.530329307,  0.000000000, -0.000002191, -0.000000000,  0.000000000, -8.412608871, -0.000002029,  0.000000000, 72.000000000, 71.857095694,  0.000000000,  4.300297260,  6.500000000,59158.4365126998,  0.000000000,  0.000000000,0.010113,0.001206,0.002246,0.007523,plots/raw_fold_NGC6397_20201105_cfbf00000_15m_ck01_DM72.00_z200_ACCEL_Cand_29.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4663713914,2020-11-05T11:11:34,  1.670820264,  1.658742567,  0.000000000, -0.000000335, -0.000000000,  0.000000000,-60.042957672, -0.000076191,  0.000000000, 69.150000000, 63.050319873,  0.000000000,  1.988552451,  8.600000000,59158.4663713914,  0.000000000,  0.000000000,0.038755,0.014837,0.036312,0.010820,plots/raw_fold_NGC6397_20201105_cfbf00000_29m_ck02_DM69.15_z200_ACCEL_Cand_2.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4990117901,2020-11-05T11:58:34, 13.729609731, 13.575304537,  0.000000000, -0.000009233, -0.000000000,  0.000000000,-201.605849144, -0.000951827,  0.000000000, 69.350000000, 48.146656882,  0.000000000,  1.047556758,  5.300000000,59158.4990117901,  0.000000000,  0.000000000,0.008525,0.005737,0.004377,0.005153,plots/raw_fold_NGC6397_20201105_cfbf00000_15m_ck07_DM69.35_z200_ACCEL_Cand_10.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4260961847,2020-11-05T10:13:34,108.407790389,108.339625066,  0.000000000,  0.000000004,  0.000000000,  0.000000000,  0.011717410,  0.000000367,  0.000000000, 72.750000000, 77.760928955,  0.000000000,  3.021257401, 34.900000000,59158.4260961847,  0.000000000,  0.000000000,0.014317,0.000556,0.185737,0.124381,plots/raw_fold_NGC6397_20201105_cfbf00000_full_ck00_DM72.75_z200_ACCEL_Cand_2.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4260961847,2020-11-05T10:13:34, 86.727837216, 86.705415297,  0.000000000, -0.000000432,  0.000000000,  0.000000000, -1.492496299,  0.000000648,  0.000000000, 67.000000000, 67.063890054,  0.000000000,  4.371240139,  6.100000000,59158.4260961847,  0.000000000,  0.000000000,0.014260,0.001041,0.005174,0.006889,plots/raw_fold_NGC6397_20201105_cfbf00000_119m_ck00_DM67.00_z200_ACCEL_Cand_23.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4670689449,2020-11-05T11:12:34, 40.005983264, 40.002331347,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000607,  0.000000000, 71.700000000, 96.349843969,  0.000000000,  0.770901024, 13.800000000,59158.4670689449,  0.000000000,  0.000000000,0.038920,0.020626,0.023448,0.027242,plots/raw_fold_NGC6397_20201105_cfbf00000_59m_ck01_DM71.70_z200_ACCEL_Cand_6.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.5066487247,2020-11-05T12:09:34, 85.143030931, 84.544257457,  0.000000000, -0.000006525, -0.000000000,  0.000000000,-22.976153080, -0.000000645,  0.000000000, 73.800000000, 84.873431342,  0.000000000,  2.492819309,  5.400000000,59158.5066487247,  0.000000000,  0.000000000,0.008662,0.006821,0.006485,0.007942,plots/raw_fold_NGC6397_20201105_cfbf00000_29m_ck04_DM73.80_z200_ACCEL_Cand_22.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4260961847,2020-11-05T10:13:34, 18.564574633, 18.562879979,  0.000000000,  0.000000599,  0.000000000,  0.000000000,  9.666511008,  0.000000251,  0.000000000, 71.800000000, 71.800000000,  0.000000000,  2.621318817,  5.500000000,59158.4260961847,  0.000000000,  0.000000000,0.014918,0.001319,0.006427,0.005264,plots/raw_fold_NGC6397_20201105_cfbf00000_59m_ck00_DM71.80_z200_ACCEL_Cand_15.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4663713914,2020-11-05T11:11:34,195.590783534,194.402130757,  0.000000000,  0.000024763, -0.000000000,  0.000000000, 37.955537340, -0.000010294,  0.000000000, 68.250000000, 73.407679712,  0.000000000,  4.751235962,  6.300000000,59158.4663713914,  0.000000000,  0.000000000,0.015374,0.000613,0.011863,0.006977,plots/raw_fold_NGC6397_20201105_cfbf00000_29m_ck02_DM68.25_z200_ACCEL_Cand_20.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.5670657881,2020-11-05T13:36:34,  1.006837961,  0.990819307,  0.000000000, -0.000000753, -0.000000000,  0.000000000,-224.189231059, -0.001890753,  0.000000000, 77.000000000,184.200217543,  0.000000000,  0.751723170,  5.000000000,59158.5670657881,  0.000000000,  0.000000000,0.008870,0.000440,0.009810,0.004849,plots/raw_fold_NGC6397_20201105_cfbf00000_29m_ck07_DM77.00_z200_ACCEL_Cand_4.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.5094283052,2020-11-05T12:13:34,604.238773894,600.035263345,  0.000000000, -0.000000626, -0.000000000,  0.000000000, -0.310570864, -0.000006561,  0.000000000, 70.900000000, 70.765713204,  0.000000000,  8.645200729, 10.000000000,59158.5094283052,  0.000000000,  0.000000000,0.008281,0.000765,0.022306,0.010161,plots/raw_fold_NGC6397_20201105_cfbf00000_15m_ck08_DM70.90_z200_ACCEL_Cand_8.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4677622450,2020-11-05T11:13:34,  3.694136427,  3.698627633,  0.000000000,  0.000008450, -0.000000000,  0.000000000,685.788405764, -0.000483328,  0.000000000, 70.550000000, 67.674175446,  0.000000000,  3.195406914,  4.800000000,59158.4677622450,  0.000000000,  0.000000000,0.005777,0.004630,0.006061,0.002870,plots/raw_fold_NGC6397_20201105_cfbf00000_15m_ck04_DM70.55_z200_ACCEL_Cand_14.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.5670657881,2020-11-05T13:36:34,201.321205695,200.014162210,  0.000000000,  0.000000418, -0.000000000,  0.000000000,  0.622891352, -0.000000835,  0.000000000, 70.050000000, 69.579171009,  0.000000000,  4.253543854,  6.900000000,59158.5670657881,  0.000000000,  0.000000000,0.022880,0.002334,0.003125,0.005097,plots/raw_fold_NGC6397_20201105_cfbf00000_29m_ck07_DM70.05_z200_ACCEL_Cand_8.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.5087328784,2020-11-05T12:12:34,200.063462106,200.011675661,  0.000000000,  0.000000005,  0.000000000,  0.000000000,  0.007352268,  0.000000035,  0.000000000, 70.650000000, 66.052387381,  0.000000000,  9.711662292, 18.800000000,59158.5087328784,  0.000000000,  0.000000000,0.013595,0.001053,0.055158,0.015499,plots/raw_fold_NGC6397_20201105_cfbf00000_119m_ck01_DM70.65_z200_ACCEL_Cand_3.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.5087328784,2020-11-05T12:12:34,116.703723441,116.673500474,  0.000000000, -0.000000010,  0.000000000,  0.000000000, -0.025207768,  0.000000035,  0.000000000, 75.750000000, 75.655040660,  0.000000000,  6.047940254,  7.100000000,59158.5087328784,  0.000000000,  0.000000000,0.035309,0.000406,0.003267,0.006902,plots/raw_fold_NGC6397_20201105_cfbf00000_119m_ck01_DM75.75_z200_ACCEL_Cand_27.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4260961847,2020-11-05T10:13:34,268.067787126,266.323597990,  0.000000000,  0.000006860,  0.000000000,  0.000000000,  7.671866600,  0.000000893,  0.000000000, 67.300000000, 67.327167729,  0.000000000,  4.714482307,  7.600000000,59158.4260961847,  0.000000000,  0.000000000,0.009243,0.016069,0.037091,0.025840,plots/raw_fold_NGC6397_20201105_cfbf00000_29m_ck00_DM67.30_z200_ACCEL_Cand_13.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.5080395783,2020-11-05T12:11:34, 16.669150865, 16.667638051,  0.000000000,  0.000000010,  0.000000000,  0.000000000,  0.179427921,  0.000000203,  0.000000000, 71.550000000, 11.393498467,  0.000000000,  8.255162239, 44.600000000,59158.5080395783,  0.000000000,  0.000000000,0.029947,0.043425,0.035915,0.026028,plots/raw_fold_NGC6397_20201105_cfbf00000_59m_ck02_DM71.55_z200_ACCEL_Cand_1.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.5066487247,2020-11-05T12:09:34,151.136183165,150.144641824,  0.000000000, -0.000001339,  0.000000000,  0.000000000, -2.655115096,  0.000000445,  0.000000000, 72.600000000, 74.555457717,  0.000000000,  6.210507393,  5.800000000,59158.5066487247,  0.000000000,  0.000000000,0.007993,0.001889,0.004334,0.008974,plots/raw_fold_NGC6397_20201105_cfbf00000_29m_ck04_DM72.60_z200_ACCEL_Cand_18.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4260961847,2020-11-05T10:13:34,237.932035171,237.910295173,  0.000000000,  0.000000798,  0.000000000,  0.000000000,  1.005635439,  0.000000866,  0.000000000, 74.150000000, 74.285473181,  0.000000000,  5.061823368,  6.700000000,59158.4260961847,  0.000000000,  0.000000000,0.016851,0.005935,0.038445,0.054954,plots/raw_fold_NGC6397_20201105_cfbf00000_59m_ck00_DM74.15_z200_ACCEL_Cand_11.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4260961847,2020-11-05T10:13:34,  1.667194423,  1.666765781,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000663,  0.000000000, 68.200000000, 10.635440973,  0.000000000,  1.341540933, 42.600000000,59158.4260961847,  0.000000000,  0.000000000,0.052165,0.025890,0.004536,0.010995,plots/raw_fold_NGC6397_20201105_cfbf00000_119m_ck00_DM68.20_z200_ACCEL_Cand_5.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4260961847,2020-11-05T10:13:34,  3.127148051,  3.125181047,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000367,  0.000000000, 69.850000000, 19.367110549,  0.000000000,  1.060314775, 30.300000000,59158.4260961847,  0.000000000,  0.000000000,0.068984,0.004454,0.006279,0.010091,plots/raw_fold_NGC6397_20201105_cfbf00000_full_ck00_DM69.85_z200_ACCEL_Cand_5.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4663713914,2020-11-05T11:11:34, 51.314461307, 50.986636555,  0.000000000,  0.000001088, -0.000000000,  0.000000000,  6.353827175, -0.000000684,  0.000000000, 68.800000000, 52.284709337,  0.000000000,  5.121177197,  5.300000000,59158.4663713914,  0.000000000,  0.000000000,0.018110,0.004369,0.009120,0.008261,plots/raw_fold_NGC6397_20201105_cfbf00000_29m_ck02_DM68.80_z200_ACCEL_Cand_16.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.5406778504,2020-11-05T12:58:34,436.394188288,433.360083439,  0.000000000,  0.000000626,  0.000000000,  0.000000000,  0.430021671,  0.000000638,  0.000000000, 69.600000000, 68.127419848,  0.000000000,  7.264929771,  9.100000000,59158.5406778504,  0.000000000,  0.000000000,0.006966,0.012763,0.308444,0.033627,plots/raw_fold_NGC6397_20201105_cfbf00000_15m_ck11_DM69.60_z200_ACCEL_Cand_1.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4663713914,2020-11-05T11:11:34,  2.796137398,  2.777957068,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000507,  0.000000000, 75.400000000, 11.587509050,  0.000000000,  0.742724717, 20.600000000,59158.4663713914,  0.000000000,  0.000000000,0.050596,0.002722,0.012880,0.003361,plots/raw_fold_NGC6397_20201105_cfbf00000_29m_ck02_DM75.40_z200_ACCEL_Cand_6.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4260961847,2020-11-05T10:13:34,436.196457865,433.358527831,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000001292,  0.000000000, 76.500000000, 78.627087036,  0.000000000,  4.596404552, 14.000000000,59158.4260961847,  0.000000000,  0.000000000,0.016461,0.000839,0.209037,0.077789,plots/raw_fold_NGC6397_20201105_cfbf00000_29m_ck00_DM76.50_z200_ACCEL_Cand_1.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4260961847,2020-11-05T10:13:34,274.043961461,273.973305853,  0.000000000, -0.000000059,  0.000000000,  0.000000000, -0.064409528,  0.000000663,  0.000000000, 76.850000000, 75.178517010,  0.000000000,  5.825152874, 20.400000000,59158.4260961847,  0.000000000,  0.000000000,0.072454,0.063626,0.996920,0.977612,plots/raw_fold_NGC6397_20201105_cfbf00000_119m_ck00_DM76.85_z200_ACCEL_Cand_6.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.5087328784,2020-11-05T12:12:34,  0.999847345,  1.000078747,  0.000000000,  0.000000083, -0.000000000,  0.000000000, 25.009460926, -0.000001532,  0.000000000, 76.150000000,136.471076971,  0.000000000,  1.456333637,  6.700000000,59158.5087328784,  0.000000000,  0.000000000,0.007613,0.002409,0.002086,0.002845,plots/raw_fold_NGC6397_20201105_cfbf00000_119m_ck01_DM76.15_z200_ACCEL_Cand_18.pfd.png,2020-11-05T10:13:34.meta,None,None
0,0,cfbf00000,NGC6397,17:40:44.5800,-53:40:40.3000,338.165021026,-11.9666088354,59158.4865111214,2020-11-05T11:40:34,581.595349463,577.811442280,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000241,  0.000000000, 75.500000000, 75.473322475,  0.000000000,  0.753200471, 10.100000000,59158.4865111214,  0.000000000,  0.000000000,0.014983,0.007399,0.951715,0.816110,plots/raw_fold_NGC6397_20201105_cfbf00000_29m_ck03_DM75.50_z200_ACCEL_Cand_6.pfd.png,2020-11-05T10:13:34.meta,None,None
